1 0.54207 -0.06462 0.15272 0.15709 -0.20667 0.02214 -0.01593 -0.09041 0.02112 0.0233 0.05142 -0.06641 0.00437 -0.00075 0.05544 -0.03439 0.00055 -0.01093 -0.02613 0.02619
0 0.2449 -0.25656 -0.23659 -0.20138 0.26462 0.22438 0.18934 -0.22159 0.15709 0.02504 -0.02116 0.074 0.02366 0.02267 -0.00049 -0.01274 0.07254 -0.07334 -0.00668 -0.07289
0 0.07573 0.29949 0.09941 0.1273 0.08472 0.18007 0.11765 0.15343 0.16166 -0.08063 -0.01037 -0.03588 -0.1149 0.03037 -0.07038 0.00882 0.15763 -0.0106 -0.05921 -0.04081
1 -0.37543 0.08084 0.43929 -0.11619 0.21407 0.08844 -0.16734 -0.28094 -0.16484 0.01597 0.04047 -0.05101 -0.08751 -0.10579 0.00267 -0.07687 -0.10082 -0.00029 0.04748 0.05165
0 -0.48023 -0.17011 -0.1626 0.41773 -0.04342 -0.18107 0.23243 -0.12491 -0.10148 -0.02187 -0.09803 0.15187 -0.0787 -0.2951 -0.01439 -0.02045 0.02749 -0.19047 -0.18419 0.22467
0 -0.1827 -0.37296 0.24197 -0.37876 -0.20046 -0.20202 -0.01788 0.05637 0.09953 -0.07481 -0.14036 0.06851 0.0861 -0.08245 -0.05455 0.00944 0.03892 0.04475 -0.12639 -0.16712
0 0.01471 -0.43886 -0.02014 -0.37962 0.15012 -0.22139 0.0548 0.06718 0.1486 -0.01448 -0.07459 0.12321 0.06043 -0.01581 -0.01897 -0.03188 0.04387 -0.07733 0.0698 -0.06187
1 -0.18325 0.19647 -0.23547 -0.00687 -0.02616 0.14053 -0.05567 -0.04223 0.2103 -0.10448 0.04842 0.17651 -0.10862 0.06518 0.29135 -0.00447 -0.13483 0.03286 -0.05618 -0.03594
0 -0.42125 -0.14324 -0.00562 0.21004 0.04109 -0.19046 -0.06745 -0.27262 0.0686 -0.00078 -0.25689 0.03025 -0.12241 -0.17753 -0.10793 0.07783 -0.02209 -0.08995 -0.23416 0.21404
0 -0.2999 0.08869 0.01278 -0.04602 0.06733 0.16527 -0.13062 -0.13212 0.03694 0.10633 -0.06104 0.00766 -0.17353 -0.00176 -0.02838 -0.08238 0.24086 0.03278 -0.09724 -0.17224
1 0.1976 -0.25352 -0.2447 -0.27557 0.22816 -0.13839 0.05353 -0.05926 0.13057 0.09772 -0.05257 0.11943 -0.14012 0.02223 -0.05759 -0.12382 0.05772 -0.09049 0.07313 -0.1215
1 0.4701 -0.14317 0.13731 0.15932 -0.29773 0.08431 -0.04291 -0.11125 0.00601 -0.0243 0.03352 0.00205 -0.05728 0.029 0.02542 0.05559 -0.02996 0.06735 -0.03222 0.06027
1 0.36616 -0.14714 0.09684 0.08876 -0.28101 -0.20466 -0.15521 0.0298 -0.01114 0.03422 -0.02963 0.07431 -0.19086 0.07588 -0.04956 -0.03844 -0.05548 0.04262 0.0253 -0.00456
1 -0.20173 0.08975 0.48048 -0.02587 0.17607 0.05969 0.00287 0.01471 -0.11204 -0.17835 0.14432 -0.05642 -0.10911 0.21586 -0.08322 0.07383 -0.01243 0.03905 -0.03471 0.08367
0 -0.23729 0.18549 -0.41169 -0.06354 -0.12273 -0.01086 -0.20074 0.01354 0.22232 -0.13646 0.33657 0.08093 -0.10433 0.03825 0.12314 -0.1393 -0.06805 -0.01142 -0.05487 0.01345
1 -0.31653 -0.23187 0.14235 -0.20608 -0.1742 -0.11275 -0.11752 0.13658 0.01701 -0.05789 -0.09757 0.05075 0.06877 -0.18483 0.01755 0.11788 -0.03465 0.07029 -0.04735 -0.0597
0 0.08094 -0.21709 -0.22711 -0.3329 0.20622 0.07269 0.10355 0.01534 -0.11515 -0.07727 -0.0552 0.11869 0.04478 0.10226 -0.06792 -0.03407 -0.07281 -0.09783 0.16138 0.09575
0 0.42122 -0.23678 -0.15143 0.03974 0.25309 -0.25281 -0.15099 0.15594 -0.03757 0.13162 0.05126 -0.03536 -0.14444 -0.03859 -0.03871 -0.07242 -0.01702 0.04679 -0.00136 -0.05481
0 0.13981 0.34884 0.32289 0.05545 0.08462 0.04388 0.19986 0.23289 0.19105 -0.16519 0.00932 -0.02645 -0.09637 0.0274 -0.02353 -0.0409 0.06504 -0.03715 -0.02178 0.08778
1 -0.3924 -0.223 0.05751 -0.02478 -0.20009 0.36012 0.04668 0.37368 -0.01125 0.45339 0.02945 -0.06727 0.02439 0.07807 -0.029 -0.03175 -0.07337 -0.04788 -0.01951 0.06788
0 -0.25972 0.05154 0.12514 0.04534 0.04074 0.17808 0.08878 0.15078 -0.06534 -0.04715 0.10966 0.0053 -0.06592 0.24197 -0.04613 0.07134 -0.00405 0.07432 0.03274 0.01137
0 -0.24619 0.18097 -0.43507 0.01843 -0.13975 0.02954 -0.25162 0.04221 0.23134 -0.19852 0.41655 0.03615 0.08363 -0.07752 -0.2751 -0.11386 -0.04687 -0.02875 -0.03268 0.01669
0 -0.11418 0.51396 -0.22886 -0.26031 -0.05139 -0.20672 0.03391 -0.1698 -0.13364 0.23473 0.06917 -0.01196 0.27648 0.04147 0.05353 -0.04736 0.0254 0.11018 -0.0991 0.041
0 -0.03743 0.48458 -0.3437 -0.32571 -0.12919 -0.12542 0.2519 -0.03214 -0.12495 0.00943 0.0328 -0.25625 0.0089 -0.00184 -0.04252 0.11243 -0.05135 0.02087 -0.0435 0.06725
0 0.22057 0.43167 0.29697 0.08823 0.07542 0.01766 0.20634 0.26359 0.17758 -0.12631 -0.03732 0.03849 -0.08338 -0.04623 -0.01328 -0.02265 0.02373 -0.0446 0.0072 0.07711
