1 0.46156 -0.32862 0.14414 0.01621 -0.05098 -0.03643 -0.01465 0.02483 -0.00066 -0.06032 -0.00048 0.10955 0.13304 0.11015 0.07637 -0.09514 -0.14288 0.0696 0.03455 0.03193
1 0.24885 0.31582 -0.3587 0.50541 0.37072 0.0054 -0.00246 -0.18709 -0.02831 0.03615 -0.01861 0.04312 0.00568 0.04504 -0.00372 -0.00443 -0.04972 0.02925 -0.0092 0.02676
0 -0.07411 0.54566 0.34577 -0.19502 0.01459 0.0904 0.06741 -0.06023 -0.12624 -0.14979 0.31609 0.02478 -0.23937 0.13775 0.02505 0.16483 -0.19932 -0.04144 -0.08266 0.00977
0 -0.19068 0.45982 0.50662 -0.12505 0.08219 0.02321 0.06885 -0.11895 -0.13842 -0.16554 0.08409 0.31156 0.07415 0.02326 -0.14381 0.10255 -0.02735 -0.13644 -0.05594 0.00324
0 -0.21019 0.18111 -0.02126 0.179 -0.04116 -0.11022 -0.021 0.13508 0.01452 -0.04716 0.03131 0.02153 -0.05158 -0.1083 0.14936 0.00498 0.12098 0.08088 0.06632 -0.0757
1 0.4661 -0.26649 0.20684 0.04674 -0.06048 -0.02415 -0.0384 0.05846 -0.03849 0.02628 -0.06221 0.0714 0.11721 0.05488 0.15085 -0.0531 -0.1165 0.02308 -0.0374 0.0414
1 0.16823 0.12077 -0.34612 -0.38518 0.1004 0.04608 -0.11487 0.10667 -0.00427 0.16778 0.24317 -0.03765 0.06974 -0.13194 -0.11062 -0.00922 0.11462 0.0337 0.10749 -0.04731
0 -0.46239 -0.13412 -0.28591 0.01943 -0.22799 0.22743 -0.32904 -0.13572 -0.12227 -0.1202 -0.04835 0.04953 0.04565 -0.02362 0.13095 -0.11412 -0.17265 -0.1691 0.05143 0.00874
0 -0.14838 0.46602 0.51425 0.14262 -0.15109 0.24589 -0.04501 -0.09139 0.29783 0.12879 -0.09834 -0.06644 0.20248 -0.11276 -0.01243 -0.11253 0.06614 0.13114 0.11668 0.0086
0 -0.30623 0.21826 -0.07667 -0.08872 -0.11069 -0.30206 0.46608 -0.03516 -0.35257 0.11175 0.04751 -0.19957 0.1624 -0.07479 0.01753 0.01309 -0.23053 0.09004 0.09876 -0.17264
1 -0.26958 0.0613 -0.0445 0.19029 -0.01477 0.03923 -0.05042 0.24455 0.03298 -0.04671 0.0096 0.06203 -0.10638 -0.0853 -0.02742 -0.05265 -0.06188 0.05789 0.01659 -0.17955
0 -0.30466 0.02414 -0.02231 0.10526 -0.19245 -0.26724 -0.0622 -0.21407 0.02994 -0.05133 -0.251 0.00752 -0.19017 0.27681 -0.11454 0.10978 0.1831 0.06118 0.24144 -0.0804
0 -0.2907 -0.18384 -0.24038 0.00388 -0.00929 0.37006 -0.02414 0.14689 0.07484 0.0859 0.15057 0.21607 0.0674 -0.00654 -0.01947 -0.0237 -0.10298 0.07015 -0.04052 -0.15558
0 -0.31759 -0.12156 -0.04564 0.23975 -0.1206 0.08581 0.32459 0.03956 -0.13598 -0.04219 0.17296 -0.13372 -0.03087 0.10301 -0.00724 -0.17335 0.29503 -0.12083 0.1118 0.37551
0 -0.20942 0.19558 0.06399 0.32972 -0.08278 -0.20259 -0.16687 0.6094 -0.00707 0.01579 -0.1075 -0.02217 -0.17496 -0.03981 -0.23852 -0.12334 -0.10371 0.00301 -0.02911 0.02923
0 -0.38022 -0.10836 -0.0911 -0.02101 0.05669 0.06199 -0.33281 -0.07169 -0.10297 -0.2933 -0.14424 -0.13181 0.0167 -0.13455 0.09553 0.07082 -0.09754 -0.08604 0.20793 0.12424
0 0.09415 -0.27277 -0.04639 -0.3328 0.17172 0.15401 -0.13167 0.07198 -0.08278 0.21691 0.00056 0.0814 0.11606 0.07003 -0.087 0.00981 -0.09262 0.05317 0.11127 0.00258
0 -0.31884 -0.10139 -0.2966 -0.12691 -0.20557 0.06467 -0.41604 -0.17813 -0.08585 0.01128 -0.01227 0.02749 0.11932 0.00267 -0.04261 0.03101 -0.18211 -0.02954 0.06981 0.20132
0 -0.21702 0.19435 0.07317 0.34369 -0.07337 -0.22153 -0.19468 0.70171 -0.02644 0.00369 -0.11752 -0.01083 -0.21173 -0.0446 -0.32337 -0.16463 -0.15118 0.00794 -0.0282 0.04278
1 0.43671 -0.34807 0.11208 0.01451 -0.06527 -0.02384 0.00284 0.01062 -0.00964 -0.06879 0.03397 0.12901 0.13917 0.12202 0.0437 -0.09451 -0.14275 0.08863 0.07965 0.05111
1 0.6048 -0.02984 -0.01939 -0.0111 -0.12582 0.06766 0.04064 0.06447 -0.01715 -0.12385 -0.10142 -0.07194 0.01343 -0.07257 0.0483 0.04339 0.0181 -0.01552 -0.09559 -0.00965
1 0.44479 -0.3351 0.12783 0.01675 -0.0634 -0.02781 -0.00182 0.01707 -0.02145 -0.06837 0.02727 0.11633 0.15034 0.12445 0.05224 -0.09671 -0.14328 0.0814 0.06906 0.05751
0 -0.09618 0.58187 0.52331 -0.02925 -0.10469 0.27466 0.01346 -0.11193 0.14348 -0.01117 0.12431 -0.1064 -0.08304 0.05047 0.015 0.05373 -0.1527 0.07261 -0.0359 0.03943
0 -0.15511 0.5144 0.59556 0.02336 -0.06007 0.20602 -0.00852 -0.13018 0.14072 0.01449 -0.01639 0.10581 0.17613 -0.0441 -0.10556 -0.0278 0.01983 -0.01377 0.02255 -0.00131
