MAT00026269 TbP 225 2 TI mp-645
MAT00026293 TmBi 225 2 TI mp-23234
MAT00026297 NaI 225 2 Triv_Ins mp-23268
MAT00026399 NaCl 225 2 Triv_Ins mp-22862
MAT00026452 HRh 225 2 HSP_SM mp-24722
MAT00026475 PrP 225 2 TI mp-601
MAT00026526 ScSb 225 2 TCI mp-549
MAT00026536 SnC 225 2 Triv_Ins mp-1009822
MAT00026540 CsCl 225 2 Triv_Ins mp-573697
MAT00026610 CuBr 225 2 Triv_Ins mp-570354
MAT00026614 VH 225 2 TI mp-1002114
MAT00026651 TlF 225 2 Triv_Ins mp-2175
MAT00026687 TcB 225 2 HSP_SM mp-1002187
MAT00026703 AuN 225 2 HSP_SM mp-1008610
MAT00026725 CsH 225 2 Triv_Ins mp-1057286
MAT00026726 AlN 225 2 Triv_Ins mp-1330
MAT00026729 YP 225 2 Triv_Ins mp-994
MAT00026730 InP 225 2 HSP_SM mp-20457
MAT00026737 KH 225 2 Triv_Ins mp-24084
MAT00026738 HoP 225 2 TI mp-744
MAT00026741 PrAs 225 2 TI mp-10622
MAT00026742 DyP 225 2 TI mp-2014
MAT00026745 KBr 225 2 Triv_Ins mp-23251
MAT00026749 KCl 225 2 Triv_Ins mp-23193
MAT00026750 NaH 225 2 Triv_Ins mp-23870
MAT00026753 ScN 225 2 Triv_Ins mp-2857
MAT00026754 NaB 225 2 TCI mp-1056860
MAT00026758 DyAs 225 2 TI mp-2627
MAT00026761 NdSb 225 2 TI mp-1586
MAT00026765 HoN 225 2 Triv_Ins mp-883
MAT00026769 HoAs 225 2 TI mp-295
MAT00026772 PmN 225 2 TI mp-1018160
MAT00026775 KB 225 2 TCI mp-1059907
MAT00026776 WC 225 2 TCI mp-13136
MAT00026779 ScP 225 2 Triv_Ins mp-2807
MAT00026780 CaO 225 2 Triv_Ins mp-2605
MAT00026783 PbS 225 2 Triv_Ins mp-21276
MAT00026784 YAs 225 2 TI mp-933
MAT00026787 TcN 225 2 TI mp-1002182
MAT00026791 YSb 225 2 Triv_Ins mp-215
MAT00026795 TiC 225 2 HSL_SM mp-631
MAT00026796 NaF 225 2 Triv_Ins mp-682
MAT00026799 BaS 225 2 Triv_Ins mp-1500
MAT00026800 RbB 225 2 Triv_Ins mp-1061023
MAT00026803 PbSe 225 2 TCI mp-2201
MAT00026804 YN 225 2 Triv_Ins mp-2114
MAT00026808 TaN 225 2 HSP_SM mp-251
MAT00026811 SrO 225 2 Triv_Ins mp-2472
MAT00026820 ErN 225 2 Triv_Ins mp-19830
MAT00026857 LaSb 225 2 TI mp-1065
MAT00026916 YbS 225 2 Triv_Ins mp-1820
MAT00026978 SnS 225 2 TCI mp-1876
MAT00026982 OsC 225 2 TI mp-1009539
MAT00026990 HgS 225 2 Triv_Ins mp-10764
MAT00027004 TbAs 225 2 TI mp-2640
