0 -0.44366 -0.01795 -0.2961 -0.08857 0.10295 -0.28931 0.11166 -0.0465 -0.19285 0.17083 -0.04272 -0.01255 0.08348 0.02738 0.04288 -0.17914 -0.04631 0.12383 -0.04184 -0.02501
1 0.51838 -0.19075 -0.19609 -0.3107 0.04175 -0.09042 -0.01158 -0.11631 -0.05757 -0.21819 0.05296 0.04377 -0.08605 -0.06935 -0.1481 0.07314 -0.12353 0.04059 -0.0069 0.04349
1 -0.34147 -0.17038 -0.12784 0.18886 0.18507 0.37466 -0.09067 -0.07687 -0.16652 -0.04767 0.20331 -0.03314 -0.06287 0.02835 0.03935 -0.01315 0.09601 0.02339 -0.02461 0.05664
1 -0.11186 -0.0035 0.2335 0.0828 0.48273 -0.12287 -0.33009 0.14935 0.04193 0.06602 -0.17586 -0.17983 -0.07689 -0.11677 -0.13266 0.00761 0.12138 -0.0824 -0.17077 -0.01265
1 -0.21463 0.01268 0.16005 -0.11945 0.25146 -0.14234 -0.24223 0.06442 0.34927 0.01006 -0.22865 -0.18423 -0.08199 -0.13972 -0.02206 0.02576 -0.02404 -0.06568 -0.06622 -0.01536
0 0.59503 -0.22748 -0.21062 -0.07165 -0.10658 0.06302 -0.00688 0.1604 -0.07348 -0.16333 -0.14647 -0.09723 0.02409 0.05441 0.06373 -0.04316 -0.08676 -0.0894 -0.08483 0.12125
1 -0.27138 0.03108 0.10292 -0.26202 -0.0952 -0.00284 0.1736 0.43631 0.08699 0.10408 0.26046 -0.01729 -0.10875 0.02457 0.1269 -0.01982 -0.08347 0.0642 -0.11663 -0.06705
1 0.50582 -0.06937 -0.11008 -0.02067 0.20963 -0.12155 -0.2762 0.12253 0.18183 -0.12664 -0.03071 0.14458 0.05635 0.18541 0.23083 -0.07692 -0.12503 0.14132 0.10469 0.13703
1 0.20558 -0.04675 0.19745 0.17932 0.39588 -0.34736 -0.25167 0.07216 0.11707 -0.08065 0.06258 0.00242 0.12355 0.05326 0.04578 -0.0379 0.11277 -0.02227 -0.06901 -0.11806
0 0.59806 -0.22006 -0.09911 -0.08382 0.07097 0.0787 -0.00864 -0.04771 -0.12413 0.18698 -0.07717 0.20228 0.03007 -0.05425 0.10473 -0.00455 0.10642 -0.18607 -0.00641 -0.13197
0 0.23936 -0.19619 0.06717 0.28922 -0.32689 -0.15152 0.1293 0.17685 0.01635 -0.22593 -0.10249 -0.17684 0.01497 0.10344 0.04897 -0.03695 0.05015 0.09213 0.08152 -0.11779
1 -0.33761 -0.11986 0.20838 -0.27496 -0.07452 0.26651 0.00606 0.01672 0.24163 -0.14904 -0.02801 -0.00371 0.00835 -0.05013 -0.01158 -0.01854 0.05027 -0.12252 0.07846 0.06342
1 0.04761 -0.26449 0.3993 0.34201 -0.0471 -0.10014 0.1215 -0.18538 -0.0901 0.03317 -0.08583 0.14495 0.00442 0.02977 -0.04192 0.03369 -0.13233 -0.01388 -0.02338 0.03519
0 0.49261 -0.10084 -0.21244 -0.26157 -0.12891 -0.01041 0.03474 -0.07088 -0.06581 -0.14146 -0.06111 -0.12309 -0.16946 -0.00208 -0.16214 0.09678 -0.12154 0.07373 -0.09422 0.09523
0 -0.27092 -0.05866 0.24615 -0.33404 0.14797 0.11058 0.07635 0.13989 -0.1013 0.0566 0.1101 -0.16899 -0.03532 0.11998 0.12385 0.24928 0.13377 0.0636 -0.01824 0.08573
1 -0.12735 0.29841 -0.08365 -0.03808 -0.36066 -0.12499 -0.02161 0.17717 0.12853 0.02992 -0.08862 0.20911 -0.00531 0.19305 -0.1444 0.3258 0.05521 0.06828 -0.13368 -0.18031
1 -0.40217 -0.00551 -0.26544 -0.05483 -0.15381 0.03299 0.00781 -0.21867 0.07366 -0.0348 -0.09129 0.10144 0.01952 0.1828 0.01486 0.17097 0.01321 0.00991 -0.06823 -0.04826
1 -0.39867 0.01653 -0.16084 -0.24779 0.07847 -0.32952 0.15903 -0.0219 -0.14249 0.1681 -0.09261 -0.03098 0.13011 0.08508 0.04428 -0.1631 -0.02977 0.10111 -0.01473 -0.03184
0 -0.28822 0.01413 0.19217 -0.40289 0.08924 -0.12211 0.13176 0.17611 -0.12182 0.12481 0.08005 -0.18441 0.01248 0.09152 0.18648 0.28798 0.10734 0.06145 0.00107 0.12065
1 -0.392 -0.07314 0.08616 -0.23876 -0.23072 0.02962 0.0476 0.09702 0.22623 -0.11853 -0.11056 0.09788 -0.00583 -0.06521 -0.01347 0.00522 -0.01368 -0.08171 0.06843 0.01357
1 -0.3491 -0.17535 -0.14806 0.22201 0.20345 0.36311 -0.15613 -0.18098 -0.16383 -0.06332 0.07794 -0.03534 -0.09107 0.05361 0.05877 0.06705 -0.01104 0.07043 0.01227 -0.00795
1 0.54605 -0.24207 -0.1532 -0.12547 0.07502 -0.01143 -0.01798 0.10516 -0.21822 -0.18799 0.03714 0.08846 0.1018 -0.00916 -0.01428 -0.00527 0.00684 -0.24523 -0.14037 0.0103
0 -0.23787 -0.08818 0.20366 -0.03739 0.14605 0.0248 0.0204 0.33642 -0.3038 0.07654 0.04577 -0.04922 -0.04387 0.03535 0.03888 0.25458 0.13825 0.06791 0.04237 0.16814
1 -0.32651 -0.12763 -0.19931 0.26758 -0.01396 0.4349 -0.11748 -0.03395 0.07924 -0.09509 0.16574 0.01394 -0.066 0.01107 0.05936 0.09084 0.01288 -0.00614 -0.02215 0.04916
1 0.05265 -0.25716 0.38698 0.36605 -0.16606 -0.04439 0.17433 -0.03031 0.06363 0.02701 0.01931 0.08213 0.03731 -0.05295 -0.02581 0.02155 -0.01285 -0.0564 -0.00372 0.1645
