0 -0.44413 -0.39884 0.22368 -0.08759 -0.21698 -0.13147 0.09841 0.18752 0.01714 -0.13137 -0.17003 -0.03629 -0.10096 -0.06605 -0.1169 -0.02186 -0.07124 0.00128 0.06238 -0.20746
1 -0.30435 0.12075 -0.16547 0.14579 -0.37804 0.48938 -0.32255 -0.00104 0.01758 0.09971 0.08705 -0.23718 -0.00648 0.02067 0.12241 0.07446 -0.06373 -0.03423 0.00696 -0.01955
1 -0.36611 0.47558 -0.18529 0.17984 0.12822 0.17956 0.10442 0.17996 -0.10504 0.0789 -0.12127 -0.00428 -0.10498 0.01118 -0.02698 0.03598 -0.01018 0.04705 -0.14079 -0.05616
1 0.17779 0.25568 0.18477 -0.2538 0.04475 -0.26507 -0.15629 -0.29875 0.0044 0.02046 0.04739 -0.11737 -0.21887 -0.22434 0.04686 -0.01129 -0.13278 0.07098 -0.09171 -0.10511
0 -0.08381 -0.16022 -0.30986 -0.01965 -0.05185 -0.12819 -0.06496 -0.06483 0.02513 -0.00298 0.07705 0.17936 0.07847 -0.03537 0.10243 -0.00679 -0.1367 0.39822 0.01274 0.08611
0 -0.30455 -0.21305 -0.15849 -0.13456 -0.15192 -0.20573 0.25874 0.00459 -0.20423 0.1381 0.12519 -0.26167 0.01176 0.17536 0.00393 -0.22884 0.01994 -0.05202 -0.01107 0.04305
0 -0.32545 -0.26969 -0.16491 -0.17763 -0.21274 -0.26721 0.22222 0.02534 -0.26169 0.213 0.02565 -0.2116 -0.05995 0.27402 -0.01386 -0.24024 -0.06438 -0.1051 0.10604 -0.04394
0 -0.39865 -0.18841 0.0759 -0.04022 -0.17672 -0.09295 0.10059 0.29064 0.021 0.03983 -0.11139 -0.04755 0.0035 -0.14145 -0.10375 -0.07413 -0.13729 -0.0764 0.20337 -0.18946
0 0.5168 -0.09141 -0.02656 0.37636 -0.03608 0.0083 0.07641 -0.00941 0.08926 0.05462 -0.10695 -0.08764 -0.00074 0.10686 -0.03887 0.00369 0.11355 0.08445 0.07286 -0.03618
0 0.50235 -0.07826 0.22185 0.10596 0.04436 0.05259 0.13079 -0.11116 -0.06784 0.09049 -0.02992 -0.05139 -0.2515 -0.14622 0.08364 -0.00566 -0.05321 -0.08373 0.03076 0.07372
0 0.45494 -0.13961 -0.12447 -0.35351 0.15333 0.23301 -0.08942 0.17082 0.01337 0.01944 -0.16164 -0.11498 0.07909 0.11555 -0.13744 0.08694 0.06741 0.08293 -0.05093 -0.00458
1 0.11548 -0.22189 -0.28813 0.218 0.07904 -0.19991 -0.18524 0.0769 0.0333 -0.0089 0.0767 0.03903 -0.02436 -0.05882 -0.11379 0.07109 -0.16131 -0.09626 -0.08572 0.14167
1 -0.38613 0.37127 -0.20855 0.10055 0.04246 0.09372 0.22055 0.29368 -0.04076 -0.07921 -0.01146 -0.02077 -0.1556 -0.10055 0.01268 -0.00754 -0.00537 0.0437 0.00347 -0.05821
0 0.1113 0.43049 0.27148 -0.05255 -0.30743 -0.00808 -0.02209 -0.07733 -0.17096 -0.02208 0.06596 0.15643 0.13619 -0.01998 -0.18931 -0.06204 -0.05792 -0.04366 -0.0544 0.03061
0 -0.24487 -0.27639 -0.1804 -0.14997 -0.08463 -0.20449 0.10099 -0.20058 -0.22287 0.1146 0.07225 -0.03879 0.01241 0.18362 0.09018 0.19645 0.11753 0.00598 -0.14929 0.2318
1 -0.13974 -0.17743 -0.06214 -0.04536 0.24744 0.12516 0.12029 -0.15433 0.24903 -0.18505 0.44252 0.00799 -0.05261 0.12471 -0.14416 0.05898 -0.05841 -0.01566 0.12058 -0.1698
0 0.1494 0.09396 -0.22769 0.16172 -0.18235 0.0192 0.20474 -0.03766 0.26478 -0.09694 -0.12046 0.04307 0.17131 0.14054 0.10174 0.01027 0.0073 -0.02785 -0.03748 -0.04156
0 0.23234 0.25394 0.36175 0.03273 -0.01007 -0.10316 -0.19721 0.14103 -0.12628 0.13705 0.13619 0.02084 -0.01148 0.07241 -0.1061 0.01503 0.11693 0.07008 0.11124 0.04816
