MAT00025039 CsPbCl3 221 5 Triv_Ins mp-23037
MAT00025043 NdGaO3 221 5 HSP_SM mp-9834
MAT00025052 RbCdF3 221 5 Triv_Ins mp-6951
MAT00025064 CsYbF3 221 5 Triv_Ins mp-8398
MAT00025065 CsSrF3 221 5 Triv_Ins mp-8397
MAT00025068 Pr3GaC 221 5 TI mp-8368
MAT00025080 K3AuO 221 5 Triv_Ins mp-9200
MAT00025098 La3TlC 221 5 HSP_SM mp-7159
MAT00025106 Mn3PtN 221 5 TCI mp-7070
MAT00025133 Pt3PbC 221 5 HSP_SM mp-20097
MAT00025140 CsCaBr3 221 5 Triv_Ins mp-30056
MAT00025153 Nd3TlC 221 5 HSL_SM mp-21854
MAT00025156 TbBPd3 221 5 HSL_SM mp-3022
MAT00025160 Nd3InC 221 5 HSP_SM mp-20385
MAT00025164 SnPt3C 221 5 HSP_SM mp-20446
MAT00025211 Ba3SnO 221 5 HSL_SM mp-29243
MAT00025223 Tm3TlC 221 5 TI mp-22556
MAT00025242 Sc3InC 221 5 HSP_SM mp-8578
MAT00025324 ErRh3C 221 5 TCI mp-568727
MAT00025328 Sr3BiN 221 5 TCI mp-570008
MAT00025343 CsGeBr3 221 5 TI mp-570223
MAT00025355 CsHgCl3 221 5 Triv_Ins mp-570591
MAT00025358 TbRh3C 221 5 TCI mp-542103
MAT00025376 SmBPd3 221 5 HSP_SM mp-3428
MAT00025394 HfBRh3 221 5 TCI mp-1017578
MAT00025395 CsSnI3 221 5 TI mp-614013
MAT00025398 SrSiO3 221 5 Triv_Ins mp-1017439
MAT00025399 SrGeO3 221 5 Triv_Ins mp-1016999
MAT00025423 Ca3SbN 221 5 HSP_SM mvc-16070
MAT00025563 NaTaO3 221 5 Triv_Ins mp-4170
MAT00025570 KZnF3 221 5 Triv_Ins mp-5878
MAT00025573 ZrBRh3 221 5 HSP_SM mp-1068661
MAT00025588 CsHgF3 221 5 Triv_Ins mp-561947
MAT00025591 CsYbCl3 221 5 Triv_Ins mp-1070599
MAT00025595 CaTiO3 221 5 Triv_Ins mp-5827
MAT00025603 YBPd3 221 5 HSP_SM mp-1018643
MAT00025613 ScBPt3 221 5 HSP_SM mp-1018627
MAT00025630 ErBPd3 221 5 HSP_SM mp-10061
MAT00025634 Yb3SnO 221 5 TCI mp-11651
MAT00025643 Sc3BPb 221 5 HSP_SM mp-10133
MAT00025650 ZnNi3C 221 5 HSP_SM mp-16290
MAT00025655 Mn3PdN 221 5 HSP_SM mp-10198
MAT00025662 BaLiF3 221 5 Triv_Ins mp-10250
MAT00025670 Er3GaC 221 5 HSP_SM mp-10274
MAT00025720 Y3GaC 221 5 HSL_SM mp-10601
MAT00025749 LuRh3C 221 5 TCI mp-10699
MAT00025752 PrRh3C 221 5 HSL_SM mp-10708
MAT00025765 CaPd3C 221 5 HSP_SM mp-12572
MAT00025876 DyRh3C 221 5 TCI mp-15856
MAT00025904 Dy3GaC 221 5 HSL_SM mp-20922
MAT00025929 K3IO 221 5 Triv_Ins mp-28171
MAT00025953 Ti3InN 221 5 HSP_SM mp-21233
MAT00025961 BaPbO3 221 5 HSP_SM mp-21280
MAT00025969 Dy3InC 221 5 HSP_SM mp-19881
MAT00025978 KCaF3 221 5 Triv_Ins mp-4950
MAT00025981 KTaO3 221 5 Triv_Ins mp-3614
MAT00026010 LaGaO3 221 5 Triv_Ins mp-1097026
MAT00025028 Sr3SnO 221 5 TCI mp-7961
MAT00025034 Ca3GeO 221 5 TCI mp-9721
MAT00025044 RbHgF3 221 5 Triv_Ins mp-7482
MAT00025051 Pr3InC 221 5 TI mp-19749
MAT00025063 RbMgF3 221 5 Triv_Ins mp-8402
MAT00025067 Ni3GeC 221 5 TCI mp-8370
MAT00025082 KPdF3 221 5 HSP_SM mp-9061
MAT00025084 Ca3AuN 221 5 HSP_SM mp-9040
MAT00025096 SmRh3C 221 5 HSL_SM mp-7167
MAT00025099 Sm3AlC 221 5 HSP_SM mp-7144
MAT00025108 Y3TlC 221 5 HSP_SM mp-9960
MAT00025123 LuBPd3 221 5 HSP_SM mp-3105
MAT00025131 Li3BrO 221 5 Triv_Ins mp-28593
MAT00025134 Na3ClO 221 5 Triv_Ins mp-28602
MAT00025139 Rb3BrO 221 5 Triv_Ins mp-30055
MAT00025143 CsSnBr3 221 5 Triv_Ins mp-27214
MAT00025149 Ca3PbO 221 5 TCI mp-20273
MAT00025152 Fe3SnC 221 5 HSL_SM mp-21850
MAT00025158 KMgH3 221 5 Triv_Ins mp-23737
MAT00025165 BaLiH3 221 5 Triv_Ins mp-23818
MAT00025178 RbCaH3 221 5 Triv_Ins mp-23949
MAT00025190 La3InC 221 5 HSP_SM mp-29056
MAT00025197 RbCaF3 221 5 Triv_Ins mp-3654
MAT00025201 YbBRh3 221 5 HSL_SM mp-3686
MAT00025205 CsHgBr3 221 5 HSP_SM mp-27718
MAT00025209 Ca3SnO 221 5 TCI mp-29241
MAT00025217 Dy3TlC 221 5 TI mp-22513
MAT00025220 HfPbO3 221 5 Triv_Ins mp-22535
MAT00025224 Sc3AlC 221 5 HSL_SM mp-4079
MAT00025247 CsPbBr3 221 5 Triv_Ins mp-600089
MAT00025263 BaCeO3 221 5 Triv_Ins mp-5663
MAT00025287 CuNi3N 221 5 HSP_SM mp-1017556
MAT00025297 InBiO3 221 5 Triv_Ins mp-545379
MAT00025301 TlIO3 221 5 TI mp-546200
MAT00025302 SrSnO3 221 5 Triv_Ins mp-546973
MAT00025305 CsYbBr3 221 5 Triv_Ins mp-568005
MAT00025306 Er3AlC 221 5 HSP_SM mp-568021
MAT00025313 Tm3AlC 221 5 HSP_SM mp-574239
MAT00025314 BaPbO3 221 5 HSP_SM mp-561598
MAT00025322 Ag3SI 221 5 Triv_Ins mp-558189
MAT00025334 RbGeI3 221 5 Triv_Ins mp-571458
MAT00025340 BaLiH3 221 5 HSL_SM mp-632808
MAT00025344 CsCdBr3 221 5 Triv_Ins mp-570231
MAT00025353 Cr3IrN 221 5 HSP_SM mp-505628
MAT00025362 Tb3AlC 221 5 HSP_SM mp-570822
MAT00025371 Cr3GaN 221 5 HSL_SM mp-3000
MAT00025384 ScIr3C 221 5 HSL_SM mp-624739
MAT00025393 KMgH3 221 5 Triv_Ins mp-1017580
MAT00025418 Nd3AlC 221 5 HSP_SM mp-571330
MAT00025422 Nd3GaC 221 5 TI mp-10280
MAT00025562 SrAlH3 221 5 Triv_Ins mp-1068011
MAT00025571 TlHPd3 221 5 TCI mp-1068746
MAT00025576 CsPbF3 221 5 Triv_Ins mp-5811
MAT00025579 CsCaF3 221 5 Triv_Ins mp-7104
MAT00025582 La3AlC 221 5 HSP_SM mp-10600
